ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,Position_Group
201519,J. Veretout,28,https://cdn.sofifa.com/players/201/519/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,82,83,Roma,https://cdn.sofifa.com/teams/52/30.png,29500000.0,66000,2198,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,LDM,17.0,"Jul 20, 2019",2024,177,67,69.0,69.0,59.0,85.0,72.0,76.0,69.0,71.0,80.0,82.0,84.0,72.0,76.0,79.0,81.0,83.0,74.0,85.0,79.0,80.0,84.0,77.0,69.0,74.0,85.0,82.0,81.0,77.0,9.0,10.0,11.0,8.0,9.0,CDM,82.0,52400000.0,79.0,MIDFIELDER
183711,J. Henderson,31,https://cdn.sofifa.com/players/183/711/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,84,84,Liverpool,https://cdn.sofifa.com/teams/9/30.png,29500000.0,140000,2198,Right,3.0,3.0,3.0,High/ High,Normal (170-185),Yes,RCM,14.0,"Jun 9, 2011",2025,182,80,82.0,73.0,65.0,85.0,71.0,78.0,80.0,74.0,87.0,83.0,67.0,66.0,69.0,85.0,68.0,77.0,78.0,86.0,78.0,75.0,83.0,81.0,78.0,80.0,64.0,82.0,81.0,76.0,7.0,13.0,7.0,9.0,13.0,CDM,84.0,54600000.0,79.0,MIDFIELDER
186942,I. Gündoğan,30,https://cdn.sofifa.com/players/186/942/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,51500000.0,185000,2198,Right,3.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,LCM,8.0,"Jul 1, 2016",2023,180,80,78.0,80.0,50.0,88.0,75.0,86.0,86.0,80.0,85.0,89.0,66.0,65.0,77.0,86.0,77.0,79.0,61.0,74.0,73.0,81.0,70.0,78.0,82.0,86.0,80.0,87.0,75.0,67.0,11.0,14.0,5.0,5.0,13.0,CM,85.0,95300000.0,76.0,MIDFIELDER
178518,R. Nainggolan,33,https://cdn.sofifa.com/players/178/518/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,80,80,Royal Antwerp FC,https://cdn.sofifa.com/teams/230/30.png,13000000.0,29000,2197,Right,3.0,3.0,3.0,High/ Medium,Unique,Yes,LCM,4.0,"Aug 14, 2021",2023,176,65,73.0,80.0,59.0,82.0,87.0,70.0,73.0,68.0,79.0,79.0,70.0,71.0,69.0,80.0,83.0,93.0,74.0,69.0,84.0,90.0,85.0,68.0,81.0,81.0,63.0,83.0,83.0,79.0,11.0,11.0,14.0,8.0,11.0,CAM,80.0,19500000.0,69.0,MIDFIELDER
193283,T. Delaney,29,https://cdn.sofifa.com/players/193/283/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,81,81,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,22000000.0,34000,2197,Left,2.0,4.0,2.0,Low/ High,Normal (170-185),Yes,SUB,18.0,"Aug 25, 2021",2025,182,79,68.0,68.0,83.0,76.0,67.0,73.0,71.0,68.0,80.0,75.0,77.0,74.0,73.0,79.0,72.0,78.0,91.0,87.0,77.0,74.0,85.0,84.0,75.0,72.0,60.0,78.0,81.0,84.0,8.0,12.0,11.0,14.0,15.0,CB,82.0,46200000.0,85.0,SUB
233927,Lucas Paquetá,23,https://cdn.sofifa.com/players/233/927/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,85,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,37000000.0,65000,2196,Left,2.0,3.0,4.0,High/ High,Normal (170-185),Yes,CAM,10.0,"Oct 1, 2020",2025,180,72,74.0,78.0,60.0,82.0,71.0,86.0,80.0,73.0,79.0,84.0,73.0,76.0,77.0,83.0,79.0,77.0,79.0,84.0,75.0,74.0,78.0,73.0,81.0,83.0,75.0,86.0,73.0,63.0,14.0,9.0,12.0,11.0,11.0,CAM,83.0,73100000.0,69.0,MIDFIELDER
230938,F. Kessié,24,https://cdn.sofifa.com/players/230/938/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,84,86,AC Milan,https://cdn.sofifa.com/teams/47/30.png,49500000.0,51000,2196,Right,3.0,4.0,3.0,High/ High,Normal (170-185),Yes,LDM,79.0,"Jul 1, 2019",2022,183,88,66.0,67.0,68.0,83.0,60.0,78.0,58.0,48.0,75.0,84.0,76.0,79.0,72.0,81.0,79.0,84.0,72.0,94.0,86.0,78.0,84.0,84.0,74.0,76.0,89.0,84.0,84.0,78.0,9.0,11.0,12.0,12.0,10.0,CDM,85.0,87900000.0,85.0,MIDFIELDER
231969,R. Malinovskyi,28,https://cdn.sofifa.com/players/231/969/22_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,81,81,Atalanta,https://cdn.sofifa.com/teams/39/30.png,26500000.0,68000,2195,Left,3.0,4.0,4.0,Medium/ Medium,Stocky (170-185),No,RF,18.0,"Jul 16, 2019",2023,181,79,79.0,73.0,74.0,85.0,70.0,83.0,85.0,86.0,81.0,85.0,73.0,74.0,69.0,77.0,73.0,90.0,74.0,81.0,79.0,87.0,78.0,66.0,77.0,84.0,83.0,75.0,72.0,50.0,6.0,6.0,12.0,15.0,13.0,CF,81.0,45100000.0,55.0,FORWARD
188377,K. Walker,31,https://cdn.sofifa.com/players/188/377/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,85,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,39000000.0,170000,2194,Right,3.0,2.0,3.0,High/ High,Unique,Yes,RB,2.0,"Jul 14, 2017",2024,183,83,77.0,51.0,74.0,79.0,57.0,79.0,76.0,71.0,77.0,81.0,89.0,94.0,66.0,85.0,69.0,86.0,83.0,86.0,80.0,69.0,84.0,80.0,68.0,69.0,63.0,75.0,84.0,83.0,12.0,6.0,16.0,15.0,8.0,RB,85.0,72200000.0,77.0,DEFENDER
223697,R. Gosens,26,https://cdn.sofifa.com/players/223/697/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,83,83,Atalanta,https://cdn.sofifa.com/teams/39/30.png,36000000.0,65000,2192,Left,3.0,3.0,3.0,High/ Medium,Normal (170-185),No,LM,8.0,"Jul 1, 2017",2023,183,76,82.0,79.0,82.0,80.0,71.0,80.0,69.0,58.0,77.0,82.0,79.0,84.0,71.0,86.0,66.0,76.0,88.0,89.0,76.0,68.0,80.0,77.0,86.0,60.0,50.0,77.0,78.0,79.0,7.0,16.0,15.0,16.0,10.0,LWB,83.0,61200000.0,75.0,MIDFIELDER
208722,S. Mané,29,https://cdn.sofifa.com/players/208/722/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,89,89,Liverpool,https://cdn.sofifa.com/teams/9/30.png,101000000.0,270000,2192,Right,4.0,4.0,4.0,High/ Medium,Unique,Yes,LW,10.0,"Jul 1, 2016",2023,175,69,78.0,86.0,84.0,84.0,75.0,90.0,77.0,64.0,71.0,88.0,93.0,90.0,93.0,91.0,88.0,83.0,87.0,85.0,72.0,80.0,75.0,35.0,90.0,84.0,71.0,84.0,42.0,38.0,10.0,10.0,15.0,7.0,14.0,LW,89.0,186900000.0,42.0,FORWARD
228251,L. Pellegrini,25,https://cdn.sofifa.com/players/228/251/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,81,86,Roma,https://cdn.sofifa.com/teams/52/30.png,38000000.0,61000,2190,Right,2.0,3.0,3.0,Medium/ Medium,Lean (185+),Yes,CAM,7.0,"Jul 1, 2017",2022,186,77,74.0,72.0,71.0,86.0,69.0,78.0,70.0,70.0,82.0,83.0,77.0,79.0,79.0,79.0,86.0,76.0,70.0,88.0,74.0,74.0,72.0,70.0,78.0,84.0,80.0,82.0,74.0,72.0,12.0,7.0,10.0,13.0,11.0,CAM,83.0,67500000.0,70.0,MIDFIELDER
172522,D. Wass,32,https://cdn.sofifa.com/players/172/522/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,80,80,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,16500000.0,42000,2189,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,RCM,18.0,"Jul 10, 2018",2022,181,74,79.0,76.0,69.0,80.0,69.0,77.0,78.0,84.0,81.0,80.0,73.0,75.0,73.0,80.0,71.0,85.0,68.0,87.0,73.0,80.0,74.0,79.0,76.0,78.0,61.0,77.0,76.0,75.0,11.0,9.0,10.0,13.0,13.0,CM,80.0,34700000.0,76.0,MIDFIELDER
235212,A. Hakimi,22,https://cdn.sofifa.com/players/235/212/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,85,88,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,69500000.0,100000,2188,Right,2.0,4.0,3.0,High/ Medium,Lean (170-185),Yes,RB,2.0,"Jul 6, 2021",2026,181,73,86.0,73.0,68.0,81.0,60.0,84.0,68.0,55.0,73.0,83.0,95.0,95.0,86.0,84.0,79.0,77.0,80.0,91.0,73.0,70.0,75.0,78.0,78.0,75.0,46.0,80.0,78.0,76.0,10.0,8.0,14.0,6.0,8.0,RB,85.0,133800000.00000001,75.0,DEFENDER
216393,Y. Tielemans,24,https://cdn.sofifa.com/players/216/393/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,84,87,Leicester City,https://cdn.sofifa.com/teams/95/30.png,57000000.0,125000,2187,Right,2.0,5.0,4.0,Medium/ Medium,Normal (170-185),Yes,RDM,8.0,"Jul 8, 2019",2023,176,72,82.0,74.0,67.0,89.0,78.0,79.0,81.0,78.0,88.0,85.0,67.0,59.0,67.0,83.0,77.0,87.0,66.0,81.0,69.0,86.0,68.0,74.0,80.0,87.0,73.0,86.0,73.0,69.0,6.0,8.0,10.0,14.0,12.0,CM,86.0,112600000.0,70.0,MIDFIELDER
210243,Ricardo Pereira,27,https://cdn.sofifa.com/players/210/243/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,84,84,Leicester City,https://cdn.sofifa.com/teams/95/30.png,40500000.0,130000,2186,Right,3.0,4.0,3.0,High/ High,Unique,Yes,RB,21.0,"Jun 9, 2018",2023,175,70,82.0,66.0,67.0,82.0,59.0,81.0,78.0,52.0,77.0,83.0,82.0,83.0,79.0,83.0,82.0,74.0,75.0,84.0,69.0,64.0,79.0,79.0,77.0,76.0,61.0,81.0,84.0,83.0,16.0,12.0,15.0,11.0,11.0,RB,84.0,77000000.0,80.0,DEFENDER
232656,T. Hernández,23,https://cdn.sofifa.com/players/232/656/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,84,90,AC Milan,https://cdn.sofifa.com/teams/47/30.png,62500000.0,51000,2185,Left,3.0,3.0,3.0,High/ Medium,Unique,Yes,LB,19.0,"Jul 5, 2019",2024,184,81,84.0,68.0,74.0,78.0,66.0,83.0,69.0,64.0,68.0,79.0,92.0,94.0,78.0,84.0,75.0,80.0,68.0,90.0,79.0,72.0,82.0,78.0,80.0,74.0,50.0,80.0,79.0,80.0,12.0,10.0,7.0,7.0,7.0,LB,85.0,118800000.0,74.0,DEFENDER
210035,Grimaldo,25,https://cdn.sofifa.com/players/210/035/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,85,SL Benfica,https://cdn.sofifa.com/teams/234/30.png,37000000.0,18000,2184,Left,3.0,2.0,3.0,High/ Medium,Normal (170-185),Yes,LWB,3.0,"Jan 4, 2016",2023,171,69,82.0,52.0,66.0,83.0,61.0,83.0,85.0,81.0,79.0,83.0,86.0,87.0,84.0,83.0,86.0,79.0,64.0,90.0,63.0,79.0,69.0,79.0,77.0,78.0,54.0,83.0,76.0,74.0,7.0,13.0,10.0,7.0,13.0,CM,84.0,76800000.0,71.0,DEFENDER
169195,21 Renato Augusto,32,https://cdn.sofifa.com/players/169/195/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,83,Beijing Guoan FC,https://cdn.sofifa.com/teams/111768/30.png,28500000.0,33000,2183,Right,2.0,4.0,4.0,High/ High,Normal (185+),No,LCM,5.0,"Jan 8, 2016",2021,186,86,75.0,78.0,65.0,85.0,77.0,82.0,80.0,83.0,83.0,81.0,73.0,70.0,73.0,86.0,74.0,81.0,49.0,85.0,80.0,81.0,67.0,72.0,74.0,83.0,78.0,82.0,73.0,64.0,6.0,11.0,16.0,15.0,8.0,CM,83.0,45600000.0,75.0,MIDFIELDER
190871,Neymar Jr,29,https://cdn.sofifa.com/players/190/871/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,91,91,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,129000000.0,270000,2183,Right,5.0,5.0,5.0,High/ Medium,Unique,Yes,LW,10.0,"Aug 3, 2017",2025,175,68,85.0,83.0,63.0,86.0,86.0,95.0,88.0,87.0,81.0,95.0,93.0,89.0,96.0,89.0,84.0,80.0,64.0,81.0,53.0,81.0,63.0,37.0,86.0,90.0,93.0,93.0,32.0,29.0,9.0,9.0,15.0,15.0,11.0,LW,91.0,238700000.0,35.0,FORWARD
186345,K. Trippier,30,https://cdn.sofifa.com/players/186/345/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,84,84,Atlético de Madrid,https://cdn.sofifa.com/teams/240/30.png,36500000.0,74000,2183,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,23.0,"Jul 17, 2019",2023,173,69,86.0,54.0,79.0,81.0,58.0,74.0,86.0,82.0,80.0,82.0,74.0,73.0,73.0,81.0,77.0,75.0,78.0,87.0,64.0,70.0,73.0,80.0,76.0,80.0,66.0,77.0,81.0,80.0,11.0,14.0,8.0,11.0,10.0,RB,84.0,74800000.0,79.0,SUB
240699,N. De la Cruz,24,https://cdn.sofifa.com/players/240/699/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,78,84,River Plate,https://cdn.sofifa.com/teams/1876/30.png,22000000.0,17000,2182,Right,1.0,4.0,4.0,High/ High,Normal (170-),No,RAM,11.0,"Aug 15, 2017",2022,167,65,72.0,73.0,69.0,79.0,72.0,81.0,83.0,76.0,72.0,78.0,86.0,83.0,92.0,77.0,86.0,80.0,83.0,93.0,44.0,75.0,87.0,71.0,79.0,80.0,69.0,82.0,74.0,64.0,9.0,6.0,9.0,7.0,9.0,CAM,81.0,35200000.0,64.0,MIDFIELDER
201942,Roberto Firmino,29,https://cdn.sofifa.com/players/201/942/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,85,85,Liverpool,https://cdn.sofifa.com/teams/9/30.png,54000000.0,185000,2180,Right,3.0,4.0,5.0,High/ High,Unique,Yes,CF,9.0,"Jul 6, 2015",2023,181,76,73.0,78.0,78.0,84.0,83.0,89.0,81.0,65.0,76.0,90.0,77.0,77.0,85.0,86.0,86.0,79.0,81.0,87.0,74.0,76.0,75.0,58.0,82.0,83.0,72.0,88.0,64.0,42.0,8.0,11.0,9.0,6.0,10.0,CF,85.0,99900000.0,55.0,FORWARD
212616,R. De Paul,27,https://cdn.sofifa.com/players/212/616/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,82,83,Atlético de Madrid,https://cdn.sofifa.com/teams/240/30.png,35000000.0,68000,2179,Right,1.0,3.0,4.0,High/ Medium,Normal (170-185),No,SUB,5.0,"Jul 12, 2021",2026,180,70,69.0,76.0,50.0,85.0,70.0,81.0,84.0,73.0,81.0,85.0,81.0,76.0,78.0,81.0,79.0,80.0,67.0,86.0,81.0,78.0,69.0,74.0,78.0,80.0,65.0,80.0,79.0,69.0,13.0,12.0,10.0,7.0,14.0,CM,83.0,74400000.0,68.0,SUB
215914,N. Kanté,30,https://cdn.sofifa.com/players/215/914/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,90,90,Chelsea,https://cdn.sofifa.com/teams/5/30.png,100000000.0,230000,2179,Right,4.0,3.0,2.0,Medium/ High,Unique,Yes,RCM,7.0,"Jul 16, 2016",2023,168,70,68.0,65.0,54.0,82.0,56.0,79.0,49.0,49.0,79.0,81.0,82.0,75.0,82.0,93.0,92.0,71.0,77.0,97.0,72.0,65.0,93.0,91.0,72.0,78.0,54.0,84.0,93.0,86.0,15.0,12.0,10.0,7.0,10.0,CDM,90.0,185000000.0,90.0,MIDFIELDER
183512,Yuri Berchiche,31,https://cdn.sofifa.com/players/183/512/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,82,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,22000000.0,35000,2178,Left,2.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,SUB,17.0,"Jul 2, 2018",2022,181,80,83.0,61.0,74.0,80.0,63.0,72.0,80.0,55.0,72.0,79.0,81.0,84.0,80.0,80.0,78.0,82.0,86.0,85.0,79.0,76.0,85.0,82.0,62.0,71.0,59.0,78.0,80.0,76.0,12.0,13.0,9.0,8.0,11.0,LB,82.0,46200000.0,80.0,SUB
173731,G. Bale,31,https://cdn.sofifa.com/players/173/731/22_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,82,82,Real Madrid CF,https://cdn.sofifa.com/teams/243/30.png,25000000.0,170000,2177,Left,4.0,3.0,4.0,Medium/ Medium,Unique,Yes,SUB,18.0,"Sep 1, 2013",2022,185,82,86.0,82.0,84.0,80.0,85.0,80.0,91.0,87.0,79.0,83.0,80.0,83.0,78.0,78.0,64.0,90.0,84.0,61.0,76.0,87.0,64.0,53.0,82.0,79.0,76.0,85.0,53.0,50.0,15.0,15.0,11.0,5.0,6.0,RM,82.0,51300000.0,50.0,SUB
205070,Portu,29,https://cdn.sofifa.com/players/205/070/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,82,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,30000000.0,51000,2177,Right,1.0,4.0,3.0,High/ High,Normal (170-),Yes,SUB,7.0,"Jul 7, 2019",2024,167,66,78.0,81.0,77.0,77.0,74.0,78.0,80.0,64.0,76.0,80.0,89.0,90.0,83.0,81.0,82.0,82.0,75.0,88.0,74.0,74.0,82.0,55.0,83.0,79.0,53.0,77.0,61.0,59.0,14.0,10.0,15.0,15.0,13.0,RW,82.0,63000000.0,55.0,SUB
183898,A. Di María,33,https://cdn.sofifa.com/players/183/898/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,87,87,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,49500000.0,160000,2177,Left,4.0,2.0,5.0,High/ Medium,Unique,Yes,SUB,11.0,"Aug 6, 2015",2022,180,69,88.0,79.0,51.0,84.0,78.0,88.0,91.0,88.0,82.0,87.0,83.0,83.0,94.0,84.0,76.0,83.0,73.0,78.0,62.0,86.0,73.0,42.0,84.0,88.0,73.0,86.0,55.0,52.0,10.0,7.0,11.0,12.0,11.0,RW,87.0,91600000.0,41.0,SUB
215998,21 I. Fernández,30,https://cdn.sofifa.com/players/215/998/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,81,81,River Plate,https://cdn.sofifa.com/teams/1876/30.png,24500000.0,24000,2176,Left,1.0,2.0,4.0,High/ Medium,Lean (170-185),No,RCM,10.0,"Jan 12, 2016",2023,182,70,77.0,77.0,65.0,82.0,73.0,81.0,83.0,78.0,77.0,83.0,75.0,77.0,81.0,81.0,71.0,77.0,56.0,85.0,70.0,80.0,77.0,70.0,82.0,85.0,73.0,85.0,73.0,67.0,7.0,8.0,14.0,10.0,12.0,CM,81.0,34300000.0,69.0,MIDFIELDER
146536,Jesús Navas,35,https://cdn.sofifa.com/players/146/536/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,13000000.0,30000,2175,Right,2.0,2.0,4.0,High/ Medium,Lean (170-),Yes,RB,16.0,"Jul 28, 2017",2024,172,60,85.0,65.0,73.0,83.0,75.0,84.0,82.0,46.0,79.0,83.0,90.0,84.0,82.0,84.0,84.0,74.0,63.0,82.0,39.0,70.0,75.0,80.0,81.0,83.0,56.0,82.0,77.0,79.0,10.0,10.0,15.0,7.0,13.0,RB,84.0,27300000.0,82.0,DEFENDER
239053,F. Valverde,22,https://cdn.sofifa.com/players/239/053/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,83,89,Real Madrid CF,https://cdn.sofifa.com/teams/243/30.png,58000000.0,160000,2175,Right,1.0,4.0,3.0,High/ High,Unique,Yes,SUB,15.0,"Jul 22, 2016",2027,182,78,66.0,69.0,59.0,85.0,70.0,79.0,70.0,66.0,84.0,82.0,82.0,90.0,76.0,84.0,68.0,80.0,62.0,86.0,79.0,81.0,81.0,81.0,76.0,80.0,59.0,82.0,80.0,76.0,6.0,10.0,6.0,15.0,8.0,CM,84.0,130500000.0,79.0,SUB
209889,R. Guerreiro,27,https://cdn.sofifa.com/players/209/889/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,84,84,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,40500000.0,79000,2175,Left,3.0,2.0,4.0,High/ Low,Normal (170-),Yes,LB,13.0,"Jul 1, 2016",2023,170,71,84.0,77.0,43.0,88.0,79.0,88.0,85.0,82.0,82.0,87.0,84.0,67.0,88.0,86.0,90.0,79.0,53.0,79.0,50.0,80.0,52.0,83.0,79.0,85.0,44.0,86.0,79.0,78.0,12.0,6.0,8.0,11.0,8.0,LB,84.0,68900000.0,79.0,DEFENDER
207439,L. Paredes,27,https://cdn.sofifa.com/players/207/439/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,81,83,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,28000000.0,81000,2175,Right,2.0,4.0,4.0,Medium/ Medium,Normal (170-185),Yes,SUB,8.0,"Jan 29, 2019",2023,180,75,79.0,61.0,60.0,84.0,71.0,79.0,80.0,78.0,85.0,81.0,67.0,66.0,71.0,78.0,75.0,88.0,66.0,79.0,77.0,77.0,89.0,75.0,76.0,84.0,64.0,84.0,78.0,80.0,9.0,14.0,6.0,9.0,10.0,CM,83.0,53900000.0,79.0,SUB
231747,K. Mbappé,22,https://cdn.sofifa.com/players/231/747/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,91,95,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,194000000.0,230000,2175,Right,4.0,4.0,5.0,High/ Low,Unique,Yes,ST,7.0,"Jul 1, 2018",2022,182,73,78.0,93.0,72.0,85.0,83.0,93.0,80.0,69.0,71.0,91.0,97.0,97.0,92.0,93.0,83.0,86.0,78.0,88.0,77.0,82.0,62.0,38.0,92.0,82.0,79.0,88.0,34.0,32.0,13.0,5.0,7.0,11.0,6.0,ST,92.0,373500000.0,26.0,FORWARD
226226,G. Lo Celso,25,https://cdn.sofifa.com/players/226/226/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,81,85,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,35500000.0,95000,2174,Left,1.0,3.0,4.0,High/ High,Normal (170-185),Yes,SUB,18.0,"Jul 27, 2020",2025,177,68,79.0,75.0,60.0,84.0,69.0,83.0,82.0,79.0,83.0,85.0,76.0,75.0,83.0,82.0,80.0,82.0,57.0,76.0,70.0,75.0,82.0,70.0,76.0,83.0,65.0,80.0,75.0,68.0,10.0,7.0,10.0,15.0,14.0,CAM,83.0,70100000.0,64.0,SUB
185103,A. Kolarov,35,https://cdn.sofifa.com/players/185/103/22_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,78,78,Inter,https://cdn.sofifa.com/teams/44/30.png,4300000.0,55000,2172,Left,3.0,3.0,3.0,High/ Medium,Normal (185+),Yes,RES,11.0,"Sep 8, 2020",2022,187,81,85.0,60.0,79.0,78.0,64.0,76.0,85.0,89.0,77.0,76.0,62.0,63.0,61.0,77.0,58.0,95.0,79.0,67.0,73.0,86.0,84.0,81.0,67.0,74.0,80.0,83.0,80.0,79.0,16.0,15.0,8.0,16.0,6.0,LB,78.0,7300000.0,76.0,RES
209297,Fred,28,https://cdn.sofifa.com/players/209/297/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,81,Manchester United,https://cdn.sofifa.com/teams/11/30.png,22500000.0,120000,2169,Left,3.0,4.0,4.0,High/ High,Lean (170-),Yes,LDM,17.0,"Jun 21, 2018",2023,169,62,70.0,60.0,52.0,82.0,65.0,79.0,76.0,74.0,80.0,80.0,81.0,74.0,88.0,86.0,87.0,77.0,80.0,93.0,52.0,68.0,87.0,83.0,70.0,73.0,64.0,79.0,80.0,70.0,7.0,16.0,15.0,11.0,15.0,CDM,81.0,41600000.0,74.0,MIDFIELDER
234153,Carlos Soler,24,https://cdn.sofifa.com/players/234/153/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,88,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,51500000.0,39000,2169,Right,2.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,RM,10.0,"Jul 1, 2015",2023,180,76,77.0,78.0,56.0,85.0,66.0,80.0,80.0,82.0,82.0,81.0,75.0,80.0,75.0,83.0,73.0,77.0,58.0,85.0,70.0,76.0,65.0,74.0,78.0,82.0,86.0,76.0,79.0,68.0,6.0,14.0,7.0,13.0,11.0,CAM,83.0,118500000.0,67.0,MIDFIELDER
224293,Rúben Neves,24,https://cdn.sofifa.com/players/224/293/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,87,Wolverhampton Wanderers,https://cdn.sofifa.com/teams/110/30.png,46000000.0,89000,2168,Right,2.0,4.0,3.0,Low/ High,Normal (170-185),Yes,RCM,8.0,"Jul 8, 2017",2024,180,80,78.0,66.0,53.0,88.0,82.0,76.0,85.0,84.0,85.0,82.0,64.0,54.0,68.0,80.0,73.0,86.0,67.0,79.0,67.0,84.0,83.0,78.0,65.0,86.0,76.0,84.0,77.0,70.0,16.0,12.0,10.0,8.0,10.0,CM,83.0,90900000.0,76.0,MIDFIELDER
212523,Anderson Talisca,27,https://cdn.sofifa.com/players/212/523/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,82,83,Al Nassr,https://cdn.sofifa.com/teams/112139/30.png,35500000.0,61000,2168,Left,2.0,4.0,4.0,High/ Low,Unique,No,CAM,94.0,"Jun 26, 2021",2024,190,80,75.0,81.0,77.0,84.0,76.0,83.0,86.0,87.0,82.0,84.0,84.0,76.0,87.0,78.0,75.0,84.0,65.0,82.0,75.0,87.0,67.0,52.0,86.0,79.0,75.0,77.0,55.0,42.0,13.0,11.0,13.0,12.0,10.0,CAM,84.0,63000000.0,45.0,MIDFIELDER
189513,Parejo,32,https://cdn.sofifa.com/players/189/513/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,86,86,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,53500000.0,64000,2167,Right,2.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,LCM,5.0,"Aug 12, 2020",2024,182,74,86.0,83.0,61.0,92.0,72.0,82.0,88.0,90.0,90.0,86.0,52.0,49.0,63.0,80.0,72.0,81.0,49.0,78.0,70.0,88.0,58.0,81.0,82.0,89.0,88.0,85.0,70.0,69.0,5.0,9.0,12.0,14.0,8.0,CM,86.0,112400000.0,70.0,MIDFIELDER
